ID,SoilCode,VegCode,EcositeCode,EcositeGroup
1987,ST5S,MW2a,AC13,Acadian
1988,ST5S,MW3,AC13,Acadian
1989,ST5S,MW4,AC13,Acadian
1990,ST5S,MW4a,AC13,Acadian
1991,ST5S,MW5,AC13,Acadian
1992,ST5S,MW6,AC13,Acadian
1993,ST5S,TH1,AC13,Acadian
1994,ST5S,TH1a,AC13,Acadian
1995,ST5S,TH2,AC13,Acadian
1996,ST5S,TH2a,AC13,Acadian
1997,ST5S,TH3,AC13,Acadian
1998,ST5S,TH5,AC13,Acadian
1999,ST5S,TH6,AC13,Acadian
2000,ST5S,TH7,AC13,Acadian
2001,ST5S,TH8,AC13,Acadian
2002,ST5S,TH8a,AC13,Acadian
2003,ST5S,TH9,AC13,Acadian
2004,ST8,CA1,AC13,Acadian
2005,ST8,IH3,AC13,Acadian
2006,ST8,IH4,AC13,Acadian
2007,ST8,IH4a,AC13,Acadian
2008,ST8,IH5,AC13,Acadian
2009,ST8,IH6,AC13,Acadian
2010,ST8,IH6a,AC13,Acadian
2011,ST8,IH6b,AC13,Acadian
2012,ST8,IH7,AC13,Acadian
2013,ST8,IH9,AC13,Acadian
2014,ST8,KA1,AC13,Acadian
2015,ST8,KA2,AC13,Acadian
2016,ST8,KA3,AC13,Acadian
2017,ST8,KA4,AC13,Acadian
2018,ST8,MW1,AC13,Acadian
2019,ST8,MW2,AC13,Acadian
2020,ST8,MW2a,AC13,Acadian
2021,ST8,MW3,AC13,Acadian
2022,ST8,MW4,AC13,Acadian
2023,ST8,MW4a,AC13,Acadian
2024,ST8,MW5,AC13,Acadian
2025,ST8,MW6,AC13,Acadian
2026,ST8,OF1,AC13,Acadian
2027,ST8,OF3,AC13,Acadian
2028,ST8,OF4,AC13,Acadian
2029,ST8,OF5,AC13,Acadian
2030,ST8,OF6,AC13,Acadian
2031,ST8,OF7,AC13,Acadian
2032,ST8,OF8,AC13,Acadian
2033,ST8,OF9,AC13,Acadian
2034,ST8,OW5,AC13,Acadian
2035,ST8,SH1,AC13,Acadian
2036,ST8,SH2,AC13,Acadian
2037,ST8,SH3,AC13,Acadian
2038,ST8,SH5,AC13,Acadian
2039,ST8,SH5a,AC13,Acadian
2040,ST8,SH5b,AC13,Acadian
2041,ST8,SH6,AC13,Acadian
2042,ST8,SH7,AC13,Acadian
2043,ST8,SH8,AC13,Acadian
2044,ST8,TH1,AC13,Acadian
2045,ST8,TH1a,AC13,Acadian
2046,ST8,TH2,AC13,Acadian
2047,ST8,TH2a,AC13,Acadian
2048,ST8,TH3,AC13,Acadian
2049,ST8,TH4,AC13,Acadian
2050,ST8,TH5,AC13,Acadian
2051,ST8,TH6,AC13,Acadian
2052,ST8,TH7,AC13,Acadian
2053,ST8,TH8,AC13,Acadian
2054,ST8,TH8a,AC13,Acadian
2055,ST8,TH9,AC13,Acadian
2056,ST8B,CA1,AC13,Acadian
2057,ST8B,IH3,AC13,Acadian
2058,ST8B,IH4,AC13,Acadian
2059,ST8B,IH4a,AC13,Acadian
2060,ST8B,IH5,AC13,Acadian
2061,ST8B,IH6,AC13,Acadian
2062,ST8B,IH6a,AC13,Acadian
2063,ST8B,IH6b,AC13,Acadian
2064,ST8B,IH7,AC13,Acadian
2065,ST8B,IH9,AC13,Acadian
2066,ST8B,KA1,AC13,Acadian
2067,ST8B,KA2,AC13,Acadian
2068,ST8B,KA3,AC13,Acadian
2069,ST8B,KA4,AC13,Acadian
2070,ST8B,MW1,AC13,Acadian
2071,ST8B,MW2,AC13,Acadian
2072,ST8B,MW2a,AC13,Acadian
2073,ST8B,MW3,AC13,Acadian
2074,ST8B,MW4,AC13,Acadian
2075,ST8B,MW4a,AC13,Acadian
2076,ST8B,MW5,AC13,Acadian
2077,ST8B,MW6,AC13,Acadian
2078,ST8B,OW5,AC13,Acadian
2079,ST8B,SH1,AC13,Acadian
2080,ST8B,SH2,AC13,Acadian
2081,ST8B,SH3,AC13,Acadian
2082,ST8B,SH5,AC13,Acadian
2083,ST8B,SH5a,AC13,Acadian
2084,ST8B,SH5b,AC13,Acadian
2085,ST8B,SH6,AC13,Acadian
2086,ST8B,SH7,AC13,Acadian
2087,ST8B,SH8,AC13,Acadian
2088,ST8B,TH1,AC13,Acadian
2089,ST8B,TH1a,AC13,Acadian
2090,ST8B,TH2,AC13,Acadian
2091,ST8B,TH2a,AC13,Acadian
2092,ST8B,TH3,AC13,Acadian
2093,ST8B,TH4,AC13,Acadian
2094,ST8B,TH5,AC13,Acadian
2095,ST8B,TH6,AC13,Acadian
2096,ST8B,TH7,AC13,Acadian
2097,ST8B,TH8,AC13,Acadian
2098,ST8B,TH8a,AC13,Acadian
2099,ST8B,TH9,AC13,Acadian
2100,ST8C,KA1,AC13,Acadian
2101,ST8C,KA2,AC13,Acadian
2102,ST8C,KA3,AC13,Acadian
2103,ST8C,KA4,AC13,Acadian
2104,ST8C,OF1,AC13,Acadian
2105,ST8C,OF3,AC13,Acadian
2106,ST8C,OF4,AC13,Acadian
2107,ST8C,OF5,AC13,Acadian
2108,ST8C,OF6,AC13,Acadian
2109,ST8C,OF7,AC13,Acadian
2110,ST8C,OF8,AC13,Acadian
2111,ST8C,OF9,AC13,Acadian
2112,ST8C,OW5,AC13,Acadian
2113,ST8C,TH1,AC13,Acadian
2114,ST8C,TH1a,AC13,Acadian
2115,ST8C,TH2,AC13,Acadian
2116,ST8C,TH2a,AC13,Acadian
2117,ST8C,TH3,AC13,Acadian
2118,ST8C,TH4,AC13,Acadian
2119,ST8C,TH5,AC13,Acadian
2120,ST8C,TH6,AC13,Acadian
2121,ST8C,TH7,AC13,Acadian
2122,ST8C,TH8,AC13,Acadian
2123,ST8C,TH8a,AC13,Acadian
2124,ST8C,TH9,AC13,Acadian
2125,ST8CB,KA1,AC13,Acadian
2126,ST8CB,KA2,AC13,Acadian
2127,ST8CB,KA3,AC13,Acadian
2128,ST8CB,KA4,AC13,Acadian
2129,ST8CB,OW5,AC13,Acadian
2130,ST8CB,TH1,AC13,Acadian
2131,ST8CB,TH1a,AC13,Acadian
2132,ST8CB,TH2,AC13,Acadian
2133,ST8CB,TH2a,AC13,Acadian
2134,ST8CB,TH3,AC13,Acadian
2135,ST8CB,TH4,AC13,Acadian
2136,ST8CB,TH5,AC13,Acadian
2137,ST8CB,TH6,AC13,Acadian
2138,ST8CB,TH7,AC13,Acadian
2139,ST8CB,TH8,AC13,Acadian
2140,ST8CB,TH8a,AC13,Acadian
2141,ST8CB,TH9,AC13,Acadian
2142,ST8CS,KA1,AC13,Acadian
2143,ST8CS,KA2,AC13,Acadian
2144,ST8CS,KA3,AC13,Acadian
2145,ST8CS,KA4,AC13,Acadian
2146,ST8CS,OW5,AC13,Acadian
2147,ST8CS,TH1,AC13,Acadian
2148,ST8CS,TH1a,AC13,Acadian
2149,ST8CS,TH2,AC13,Acadian
2150,ST8CS,TH2a,AC13,Acadian
2151,ST8CS,TH3,AC13,Acadian
2152,ST8CS,TH5,AC13,Acadian
2153,ST8CS,TH6,AC13,Acadian
2154,ST8CS,TH7,AC13,Acadian
2155,ST8CS,TH8,AC13,Acadian
2156,ST8CS,TH8a,AC13,Acadian
2157,ST8CS,TH9,AC13,Acadian
2158,ST8CSB,KA1,AC13,Acadian
2159,ST8CSB,KA2,AC13,Acadian
2160,ST8CSB,KA3,AC13,Acadian
2161,ST8CSB,KA4,AC13,Acadian
2162,ST8CSB,OW5,AC13,Acadian
2163,ST8CSB,TH1,AC13,Acadian
2164,ST8CSB,TH1a,AC13,Acadian
2165,ST8CSB,TH2,AC13,Acadian
2166,ST8CSB,TH2a,AC13,Acadian
2167,ST8CSB,TH3,AC13,Acadian
2168,ST8CSB,TH5,AC13,Acadian
2169,ST8CSB,TH6,AC13,Acadian
2170,ST8CSB,TH7,AC13,Acadian
2171,ST8CSB,TH8,AC13,Acadian
2172,ST8CSB,TH8a,AC13,Acadian
2173,ST8CSB,TH9,AC13,Acadian
2174,ST8S,CA1,AC13,Acadian
2175,ST8S,IH3,AC13,Acadian
2176,ST8S,IH4,AC13,Acadian
2177,ST8S,IH4a,AC13,Acadian
2178,ST8S,IH5,AC13,Acadian
2179,ST8S,IH6,AC13,Acadian
2180,ST8S,IH6a,AC13,Acadian
2181,ST8S,IH6b,AC13,Acadian
2182,ST8S,IH7,AC13,Acadian
2183,ST8S,IH9,AC13,Acadian
2184,ST8S,KA1,AC13,Acadian
2185,ST8S,KA2,AC13,Acadian
2186,ST8S,KA3,AC13,Acadian
2187,ST8S,KA4,AC13,Acadian
2188,ST8S,MW1,AC13,Acadian
2189,ST8S,MW2,AC13,Acadian
2190,ST8S,MW2a,AC13,Acadian
2191,ST8S,MW3,AC13,Acadian
2192,ST8S,MW4,AC13,Acadian
2193,ST8S,MW4a,AC13,Acadian
2194,ST8S,MW5,AC13,Acadian
2195,ST8S,MW6,AC13,Acadian
2196,ST8S,OW5,AC13,Acadian
2197,ST8S,SH1,AC13,Acadian
2198,ST8S,SH2,AC13,Acadian
2199,ST8S,SH3,AC13,Acadian
2200,ST8S,SH5,AC13,Acadian
2201,ST8S,SH5a,AC13,Acadian
2202,ST8S,SH5b,AC13,Acadian
2203,ST8S,SH6,AC13,Acadian
2204,ST8S,SH7,AC13,Acadian
2205,ST8S,SH8,AC13,Acadian
2206,ST8S,TH1,AC13,Acadian
2207,ST8S,TH1a,AC13,Acadian
2208,ST8S,TH2,AC13,Acadian
2209,ST8S,TH2a,AC13,Acadian
2210,ST8S,TH3,AC13,Acadian
2211,ST8S,TH5,AC13,Acadian
2212,ST8S,TH6,AC13,Acadian
2213,ST8S,TH7,AC13,Acadian
2214,ST8S,TH8,AC13,Acadian
2215,ST8S,TH8a,AC13,Acadian
2216,ST8S,TH9,AC13,Acadian
2217,ST8SB,CA1,AC13,Acadian
2218,ST8SB,IH3,AC13,Acadian
2219,ST8SB,IH4,AC13,Acadian
2220,ST8SB,IH4a,AC13,Acadian
2221,ST8SB,IH5,AC13,Acadian
2222,ST8SB,IH6,AC13,Acadian
2223,ST8SB,IH6a,AC13,Acadian
2224,ST8SB,IH6b,AC13,Acadian
2225,ST8SB,IH7,AC13,Acadian
2226,ST8SB,IH9,AC13,Acadian
2227,ST8SB,KA1,AC13,Acadian
2228,ST8SB,KA2,AC13,Acadian
2229,ST8SB,KA3,AC13,Acadian
2230,ST8SB,KA4,AC13,Acadian
2231,ST8SB,MW1,AC13,Acadian
2232,ST8SB,MW2,AC13,Acadian
2233,ST8SB,MW2a,AC13,Acadian
2234,ST8SB,MW3,AC13,Acadian
2235,ST8SB,MW4,AC13,Acadian
2236,ST8SB,MW4a,AC13,Acadian
2237,ST8SB,MW5,AC13,Acadian
2238,ST8SB,MW6,AC13,Acadian
2239,ST8SB,OW5,AC13,Acadian
2240,ST8SB,SH1,AC13,Acadian
2241,ST8SB,SH2,AC13,Acadian
2242,ST8SB,SH3,AC13,Acadian
2243,ST8SB,SH5,AC13,Acadian
2244,ST8SB,SH5a,AC13,Acadian
2245,ST8SB,SH5b,AC13,Acadian
2246,ST8SB,SH6,AC13,Acadian
2247,ST8SB,SH7,AC13,Acadian
2248,ST8SB,SH8,AC13,Acadian
2249,ST8SB,TH1,AC13,Acadian
2250,ST8SB,TH1a,AC13,Acadian
2251,ST8SB,TH2,AC13,Acadian
2252,ST8SB,TH2a,AC13,Acadian
2253,ST8SB,TH3,AC13,Acadian
2254,ST8SB,TH5,AC13,Acadian
2255,ST8SB,TH6,AC13,Acadian
2256,ST8SB,TH7,AC13,Acadian
2257,ST8SB,TH8,AC13,Acadian
2258,ST8SB,TH8a,AC13,Acadian
2259,ST8SB,TH9,AC13,Acadian
2260,ST10,TH4,AC14,Acadian
2261,ST12,CA1,AC14,Acadian
2262,ST12,IH3,AC14,Acadian
2263,ST12,IH4,AC14,Acadian
2264,ST12,IH4a,AC14,Acadian
2265,ST12,IH5,AC14,Acadian
2266,ST12,IH6,AC14,Acadian
2267,ST12,IH6a,AC14,Acadian
2268,ST12,IH6b,AC14,Acadian
2269,ST12,IH7,AC14,Acadian
2270,ST12,IH9,AC14,Acadian
2271,ST12,KA1,AC14,Acadian
2272,ST12,KA2,AC14,Acadian
2273,ST12,KA3,AC14,Acadian
2274,ST12,KA4,AC14,Acadian
2275,ST12,MW1,AC14,Acadian
2276,ST12,MW13,AC14,Acadian
2277,ST12,MW2,AC14,Acadian
2278,ST12,MW2a,AC14,Acadian
2279,ST12,MW3,AC14,Acadian
2280,ST12,MW4,AC14,Acadian
2281,ST12,MW4a,AC14,Acadian
2282,ST12,MW5,AC14,Acadian
2283,ST12,MW6,AC14,Acadian
2284,ST12,MW7,AC14,Acadian
2285,ST12,MW8,AC14,Acadian
2286,ST12,OF1,AC14,Acadian
2287,ST12,OF2,AC14,Acadian
2288,ST12,OF3,AC14,Acadian
2289,ST12,OF4,AC14,Acadian
2290,ST12,OF5,AC14,Acadian
2291,ST12,OF6,AC14,Acadian
2292,ST12,OF7,AC14,Acadian
2293,ST12,OF8,AC14,Acadian
2294,ST12,OF9,AC14,Acadian
2295,ST12,SH1,AC14,Acadian
2296,ST12,SH2,AC14,Acadian
2297,ST12,SH3,AC14,Acadian
2298,ST12,SH5,AC14,Acadian
2299,ST12,SH5a,AC14,Acadian
2300,ST12,SH5b,AC14,Acadian
2301,ST12,SH6,AC14,Acadian
2302,ST12,SH7,AC14,Acadian
2303,ST12,SH8,AC14,Acadian
2304,ST12,TH1,AC14,Acadian
2305,ST12,TH1a,AC14,Acadian
2306,ST12,TH2,AC14,Acadian
2307,ST12,TH2a,AC14,Acadian
2308,ST12,TH3,AC14,Acadian
2309,ST12,TH6,AC14,Acadian
2310,ST12,TH7,AC14,Acadian
2311,ST12,TH8,AC14,Acadian
2312,ST12,TH8a,AC14,Acadian
2313,ST12,TH9,AC14,Acadian
2314,ST12S,CA1,AC14,Acadian
2315,ST12S,IH3,AC14,Acadian
2316,ST12S,IH4,AC14,Acadian
2317,ST12S,IH4a,AC14,Acadian
2318,ST12S,IH5,AC14,Acadian
2319,ST12S,IH6,AC14,Acadian
2320,ST12S,IH6a,AC14,Acadian
2321,ST12S,IH6b,AC14,Acadian
2322,ST12S,IH7,AC14,Acadian
2323,ST12S,IH9,AC14,Acadian
2324,ST12S,KA1,AC14,Acadian
2325,ST12S,KA2,AC14,Acadian
2326,ST12S,KA3,AC14,Acadian
2327,ST12S,KA4,AC14,Acadian
2328,ST12S,MW1,AC14,Acadian
2329,ST12S,MW13,AC14,Acadian
2330,ST12S,MW2,AC14,Acadian
2331,ST12S,MW2a,AC14,Acadian
2332,ST12S,MW3,AC14,Acadian
2333,ST12S,MW4,AC14,Acadian
2334,ST12S,MW4a,AC14,Acadian
2335,ST12S,MW5,AC14,Acadian
2336,ST12S,MW6,AC14,Acadian
2337,ST12S,MW7,AC14,Acadian
2338,ST12S,MW8,AC14,Acadian
2339,ST12S,SH1,AC14,Acadian
2340,ST12S,SH2,AC14,Acadian
2341,ST12S,SH3,AC14,Acadian
2342,ST12S,SH5,AC14,Acadian
2343,ST12S,SH5a,AC14,Acadian
2344,ST12S,SH5b,AC14,Acadian
2345,ST12S,SH6,AC14,Acadian
2346,ST12S,SH7,AC14,Acadian
2347,ST12S,SH8,AC14,Acadian
2348,ST12S,TH1,AC14,Acadian
2349,ST12S,TH1a,AC14,Acadian
2350,ST12S,TH2,AC14,Acadian
2351,ST12S,TH2a,AC14,Acadian
2352,ST12S,TH3,AC14,Acadian
2353,ST12S,TH6,AC14,Acadian
2354,ST12S,TH7,AC14,Acadian
2355,ST12S,TH8,AC14,Acadian
2356,ST12S,TH8a,AC14,Acadian
2357,ST12S,TH9,AC14,Acadian
2358,ST13,OF2,AC14,Acadian
2359,ST13,OF5,AC14,Acadian
2360,ST13,OF6,AC14,Acadian
2361,ST18,OW5,AC14,Acadian
2362,ST18S,OW5,AC14,Acadian
2363,ST3,TH1,AC14,Acadian
2364,ST3,TH1a,AC14,Acadian
2365,ST3,TH2,AC14,Acadian
2366,ST3,TH2a,AC14,Acadian
2367,ST3,TH3,AC14,Acadian
2368,ST3,TH6,AC14,Acadian
2369,ST3,TH7,AC14,Acadian
2370,ST3,TH8,AC14,Acadian
2371,ST3,TH8a,AC14,Acadian
2372,ST3,TH9,AC14,Acadian
2373,ST3B,TH1,AC14,Acadian
2374,ST3B,TH1a,AC14,Acadian
2375,ST3B,TH2,AC14,Acadian
2376,ST3B,TH2a,AC14,Acadian
2377,ST3B,TH3,AC14,Acadian
2378,ST3B,TH6,AC14,Acadian
2379,ST3B,TH7,AC14,Acadian
2380,ST3B,TH8,AC14,Acadian
2381,ST3B,TH8a,AC14,Acadian
2382,ST3B,TH9,AC14,Acadian
2383,ST3L,IH3,AC14,Acadian
2384,ST3L,IH5,AC14,Acadian
2385,ST3L,IH7,AC14,Acadian
2386,ST3L,KA1,AC14,Acadian
2387,ST3L,KA2,AC14,Acadian
2388,ST3L,KA3,AC14,Acadian
2389,ST3L,KA4,AC14,Acadian
2390,ST3L,MW1,AC14,Acadian
2391,ST3L,MW13,AC14,Acadian
2392,ST3L,MW2,AC14,Acadian
2393,ST3L,MW2a,AC14,Acadian
2394,ST3L,MW3,AC14,Acadian
2395,ST3L,MW4,AC14,Acadian
2396,ST3L,MW4a,AC14,Acadian
2397,ST3L,MW5,AC14,Acadian
2398,ST3L,MW6,AC14,Acadian
2399,ST3L,OF1,AC14,Acadian
2400,ST3L,OF2,AC14,Acadian
2401,ST3L,OF3,AC14,Acadian
2402,ST3L,OF4,AC14,Acadian
2403,ST3L,OF5,AC14,Acadian
2404,ST3L,OF6,AC14,Acadian
2405,ST3L,OF7,AC14,Acadian
2406,ST3L,OF8,AC14,Acadian
2407,ST3L,OF9,AC14,Acadian
2408,ST3L,TH1,AC14,Acadian
2409,ST3L,TH1a,AC14,Acadian
2410,ST3L,TH2,AC14,Acadian
2411,ST3L,TH2a,AC14,Acadian
2412,ST3L,TH3,AC14,Acadian
2413,ST3L,TH4,AC14,Acadian
2414,ST3L,TH6,AC14,Acadian
2415,ST3L,TH7,AC14,Acadian
2416,ST3L,TH8,AC14,Acadian
2417,ST3L,TH8a,AC14,Acadian
2418,ST3L,TH9,AC14,Acadian
2419,ST3LB,IH3,AC14,Acadian
2420,ST3LB,IH5,AC14,Acadian
2421,ST3LB,IH7,AC14,Acadian
2422,ST3LB,KA1,AC14,Acadian
2423,ST3LB,KA2,AC14,Acadian
2424,ST3LB,KA3,AC14,Acadian
2425,ST3LB,KA4,AC14,Acadian
2426,ST3LB,MW1,AC14,Acadian
2427,ST3LB,MW2,AC14,Acadian
2428,ST3LB,MW2a,AC14,Acadian
2429,ST3LB,MW3,AC14,Acadian
2430,ST3LB,MW4,AC14,Acadian
2431,ST3LB,MW4a,AC14,Acadian
2432,ST3LB,MW5,AC14,Acadian
2433,ST3LB,MW6,AC14,Acadian
2434,ST3LB,TH1,AC14,Acadian
2435,ST3LB,TH1a,AC14,Acadian
2436,ST3LB,TH2,AC14,Acadian
2437,ST3LB,TH2a,AC14,Acadian
2438,ST3LB,TH3,AC14,Acadian
2439,ST3LB,TH4,AC14,Acadian
2440,ST3LB,TH6,AC14,Acadian
2441,ST3LB,TH7,AC14,Acadian
2442,ST3LB,TH8,AC14,Acadian
2443,ST3LB,TH8a,AC14,Acadian
2444,ST3LB,TH9,AC14,Acadian
2445,ST3LS,IH3,AC14,Acadian
2446,ST3LS,IH5,AC14,Acadian
2447,ST3LS,IH7,AC14,Acadian
2448,ST3LS,KA1,AC14,Acadian
2449,ST3LS,KA2,AC14,Acadian
2450,ST3LS,KA3,AC14,Acadian
2451,ST3LS,KA4,AC14,Acadian
2452,ST3LS,MW1,AC14,Acadian
2453,ST3LS,MW13,AC14,Acadian
2454,ST3LS,MW2,AC14,Acadian
2455,ST3LS,MW2a,AC14,Acadian
2456,ST3LS,MW3,AC14,Acadian
2457,ST3LS,MW4,AC14,Acadian
2458,ST3LS,MW4a,AC14,Acadian
2459,ST3LS,MW5,AC14,Acadian
2460,ST3LS,MW6,AC14,Acadian
2461,ST3LS,TH1,AC14,Acadian
2462,ST3LS,TH1a,AC14,Acadian
2463,ST3LS,TH2,AC14,Acadian
2464,ST3LS,TH2a,AC14,Acadian
2465,ST3LS,TH3,AC14,Acadian
2466,ST3LS,TH6,AC14,Acadian
2467,ST3LS,TH7,AC14,Acadian
2468,ST3LS,TH8,AC14,Acadian
2469,ST3LS,TH8a,AC14,Acadian
2470,ST3LS,TH9,AC14,Acadian
2471,ST3LSB,IH3,AC14,Acadian
2472,ST3LSB,IH5,AC14,Acadian
2473,ST3LSB,IH7,AC14,Acadian
2474,ST3LSB,KA1,AC14,Acadian
2475,ST3LSB,KA2,AC14,Acadian
2476,ST3LSB,KA3,AC14,Acadian
2477,ST3LSB,KA4,AC14,Acadian
2478,ST3LSB,MW1,AC14,Acadian
2479,ST3LSB,MW2,AC14,Acadian
2480,ST3LSB,MW2a,AC14,Acadian
2481,ST3LSB,MW3,AC14,Acadian
2482,ST3LSB,MW4,AC14,Acadian
2483,ST3LSB,MW4a,AC14,Acadian
2484,ST3LSB,MW5,AC14,Acadian
2485,ST3LSB,MW6,AC14,Acadian
2486,ST3LSB,TH1,AC14,Acadian
2487,ST3LSB,TH1a,AC14,Acadian
2488,ST3LSB,TH2,AC14,Acadian
2489,ST3LSB,TH2a,AC14,Acadian
2490,ST3LSB,TH3,AC14,Acadian
2491,ST3LSB,TH6,AC14,Acadian
2492,ST3LSB,TH7,AC14,Acadian
2493,ST3LSB,TH8,AC14,Acadian
2494,ST3LSB,TH8a,AC14,Acadian
2495,ST3LSB,TH9,AC14,Acadian
2496,ST3S,TH1,AC14,Acadian
2497,ST3S,TH1a,AC14,Acadian
2498,ST3S,TH2,AC14,Acadian
2499,ST3S,TH2a,AC14,Acadian
2500,ST3S,TH3,AC14,Acadian
2501,ST3S,TH6,AC14,Acadian
2502,ST3S,TH7,AC14,Acadian
2503,ST3S,TH8,AC14,Acadian
2504,ST3S,TH8a,AC14,Acadian
2505,ST3S,TH9,AC14,Acadian
2506,ST3SB,TH1,AC14,Acadian
2507,ST3SB,TH1a,AC14,Acadian
2508,ST3SB,TH2,AC14,Acadian
2509,ST3SB,TH2a,AC14,Acadian
2510,ST3SB,TH3,AC14,Acadian
2511,ST3SB,TH6,AC14,Acadian
2512,ST3SB,TH7,AC14,Acadian
2513,ST3SB,TH8,AC14,Acadian
2514,ST3SB,TH8a,AC14,Acadian
2515,ST3SB,TH9,AC14,Acadian
2516,ST6,IH3,AC14,Acadian
2517,ST6,IH5,AC14,Acadian
2518,ST6,IH7,AC14,Acadian
2519,ST6,KA1,AC14,Acadian
2520,ST6,KA2,AC14,Acadian
2521,ST6,KA3,AC14,Acadian
2522,ST6,KA4,AC14,Acadian
2523,ST6,MW1,AC14,Acadian
2524,ST6,MW13,AC14,Acadian
2525,ST6,MW2,AC14,Acadian
2526,ST6,MW2a,AC14,Acadian
2527,ST6,MW3,AC14,Acadian
2528,ST6,MW4,AC14,Acadian
2529,ST6,MW4a,AC14,Acadian
2530,ST6,MW5,AC14,Acadian
2531,ST6,MW6,AC14,Acadian
2532,ST6,OF1,AC14,Acadian
2533,ST6,OF2,AC14,Acadian
2534,ST6,OF3,AC14,Acadian
2535,ST6,OF4,AC14,Acadian
2536,ST6,OF5,AC14,Acadian
2537,ST6,OF6,AC14,Acadian
2538,ST6,OF7,AC14,Acadian
2539,ST6,OF8,AC14,Acadian
2540,ST6,OF9,AC14,Acadian
2541,ST6,TH1,AC14,Acadian
2542,ST6,TH1a,AC14,Acadian
2543,ST6,TH2,AC14,Acadian
2544,ST6,TH2a,AC14,Acadian
2545,ST6,TH3,AC14,Acadian
2546,ST6,TH4,AC14,Acadian
2547,ST6,TH6,AC14,Acadian
2548,ST6,TH7,AC14,Acadian
2549,ST6,TH8,AC14,Acadian
2550,ST6,TH8a,AC14,Acadian
2551,ST6,TH9,AC14,Acadian
2552,ST6C,IH3,AC14,Acadian
2553,ST6C,IH5,AC14,Acadian
2554,ST6C,IH7,AC14,Acadian
2555,ST6C,KA1,AC14,Acadian
2556,ST6C,KA2,AC14,Acadian
2557,ST6C,KA3,AC14,Acadian
2558,ST6C,KA4,AC14,Acadian
2559,ST6C,OF1,AC14,Acadian
2560,ST6C,OF2,AC14,Acadian
2561,ST6C,OF3,AC14,Acadian
2562,ST6C,OF4,AC14,Acadian
2563,ST6C,OF5,AC14,Acadian
2564,ST6C,OF6,AC14,Acadian
2565,ST6C,OF7,AC14,Acadian
2566,ST6C,OF8,AC14,Acadian
2567,ST6C,OF9,AC14,Acadian
2568,ST6C,TH1,AC14,Acadian
2569,ST6C,TH1a,AC14,Acadian
2570,ST6C,TH2,AC14,Acadian
2571,ST6C,TH2a,AC14,Acadian
2572,ST6C,TH3,AC14,Acadian
2573,ST6C,TH4,AC14,Acadian
2574,ST6C,TH6,AC14,Acadian
2575,ST6C,TH7,AC14,Acadian
2576,ST6C,TH8,AC14,Acadian
2577,ST6C,TH8a,AC14,Acadian
2578,ST6C,TH9,AC14,Acadian
2579,ST6CS,IH3,AC14,Acadian
2580,ST6CS,IH5,AC14,Acadian
2581,ST6CS,IH7,AC14,Acadian
2582,ST6CS,KA1,AC14,Acadian
2583,ST6CS,KA2,AC14,Acadian
2584,ST6CS,KA3,AC14,Acadian
2585,ST6CS,KA4,AC14,Acadian
2586,ST6CS,TH1,AC14,Acadian
2587,ST6CS,TH1a,AC14,Acadian
2588,ST6CS,TH2,AC14,Acadian
2589,ST6CS,TH2a,AC14,Acadian
2590,ST6CS,TH3,AC14,Acadian
2591,ST6CS,TH6,AC14,Acadian
2592,ST6CS,TH7,AC14,Acadian
2593,ST6CS,TH8,AC14,Acadian
2594,ST6CS,TH8a,AC14,Acadian
2595,ST6CS,TH9,AC14,Acadian
2596,ST6S,IH3,AC14,Acadian
2597,ST6S,IH5,AC14,Acadian
2598,ST6S,IH7,AC14,Acadian
2599,ST6S,KA1,AC14,Acadian
2600,ST6S,KA2,AC14,Acadian
2601,ST6S,KA3,AC14,Acadian
2602,ST6S,KA4,AC14,Acadian
2603,ST6S,MW1,AC14,Acadian
2604,ST6S,MW13,AC14,Acadian
2605,ST6S,MW2,AC14,Acadian
2606,ST6S,MW2a,AC14,Acadian
2607,ST6S,MW3,AC14,Acadian
2608,ST6S,MW4,AC14,Acadian
2609,ST6S,MW4a,AC14,Acadian
2610,ST6S,MW5,AC14,Acadian
2611,ST6S,MW6,AC14,Acadian
2612,ST6S,TH1,AC14,Acadian
2613,ST6S,TH1a,AC14,Acadian
2614,ST6S,TH2,AC14,Acadian
2615,ST6S,TH2a,AC14,Acadian
2616,ST6S,TH3,AC14,Acadian
2617,ST6S,TH6,AC14,Acadian
2618,ST6S,TH7,AC14,Acadian
2619,ST6S,TH8,AC14,Acadian
2620,ST6S,TH8a,AC14,Acadian
2621,ST6S,TH9,AC14,Acadian
2622,ST7,OF2,AC14,Acadian
2623,ST7,OF5,AC14,Acadian
2624,ST7,OF6,AC14,Acadian
2625,ST7,TH4,AC14,Acadian
2626,ST9,CA1,AC14,Acadian
2627,ST9,IH3,AC14,Acadian
2628,ST9,IH4,AC14,Acadian
2629,ST9,IH4a,AC14,Acadian
2630,ST9,IH5,AC14,Acadian
2631,ST9,IH6,AC14,Acadian
2632,ST9,IH6a,AC14,Acadian
2633,ST9,IH6b,AC14,Acadian
2634,ST9,IH7,AC14,Acadian
2635,ST9,IH9,AC14,Acadian
2636,ST9,KA1,AC14,Acadian
2637,ST9,KA2,AC14,Acadian
2638,ST9,KA3,AC14,Acadian
2639,ST9,KA4,AC14,Acadian
2640,ST9,MW1,AC14,Acadian
2641,ST9,MW13,AC14,Acadian
2642,ST9,MW2,AC14,Acadian
